,Score_Tm,Score_Opp,Off_1stD,Off_PassY,Off_RushY,Off_TO,Def_1stD,Def_PassY,Def_TO
477,3.0,19.0,12.0,118.0,102.0,3.0,15.0,245.0,1.0
478,33.77938941182923,27.772560329661438,28.507950501164014,72.33457793605353,33.83920926810087,2.6961969645957327,21.04263210316989,164.5992484093086,0.4240494238151499
479,43.0,24.0,21.0,281.0,127.0,2.0,17.0,145.0,2.0
480,34.0,38.0,24.0,269.0,124.0,2.0,16.0,202.0,1.0
481,10.0,29.0,14.0,122.0,51.0,4.0,22.0,98.0,2.0
482,20.0,24.0,16.0,203.0,63.0,0.0,22.0,223.0,3.0
483,34.0,16.0,22.0,158.0,173.0,3.0,18.0,220.0,3.0
484,19.0,13.0,18.0,217.0,64.0,0.0,21.0,258.0,1.0
485,19.0,14.0,14.0,151.0,96.0,3.0,9.0,61.0,3.0
486,34.0,13.0,28.0,217.0,192.0,2.0,16.0,236.0,1.0
487,14.0,10.0,13.0,87.0,134.0,1.0,14.0,134.0,3.0
488,7.0,24.0,8.0,100.0,73.0,2.0,22.0,175.0,3.0
489,23.0,20.0,23.0,128.0,231.0,1.0,22.0,287.0,1.0
490,28.0,31.0,23.0,254.0,92.0,4.0,18.0,167.0,3.0
491,24.0,17.0,17.0,151.0,124.0,1.0,21.0,204.0,4.0
492,23.0,20.0,17.0,196.0,93.0,0.0,16.0,189.0,1.0
493,31.0,10.0,18.0,179.0,154.0,1.0,15.0,217.0,5.0
494,17.0,14.0,22.0,123.0,212.0,3.0,14.0,114.0,3.0
495,3.0,20.0,12.0,94.0,112.0,4.0,21.0,137.0,0.0
496,10.0,14.0,18.0,117.0,130.0,1.0,15.0,105.0,1.0
497,16.0,9.0,14.0,137.0,117.0,1.0,18.0,216.0,1.0
498,13.0,16.0,16.0,125.0,156.0,2.0,19.0,210.0,1.0
499,16.0,13.0,16.0,141.0,141.0,1.0,18.0,115.0,0.0
500,27.0,14.0,21.0,261.0,114.0,2.0,14.0,150.0,3.0
501,7.0,20.0,20.0,123.0,132.0,2.0,18.0,173.0,2.0
502,9.0,17.0,15.0,140.0,108.0,4.0,19.0,129.0,2.0
503,16.45235030285095,28.54199030644168,8.259129803959565,104.24998124884429,77.61858194528294,3.37939322854748,27.101798911178893,170.87245481668597,5.430389766603729
504,20.0,35.0,11.0,128.0,60.0,3.0,24.0,89.0,0.0
505,26.0,31.0,19.0,180.0,89.0,0.0,27.0,262.0,2.0
506,30.0,27.0,27.0,206.0,177.0,1.0,21.0,205.0,1.0
507,17.0,3.0,19.0,141.0,152.0,2.0,5.0,57.0,1.0
508,0.0,41.0,11.0,45.0,132.0,4.0,19.0,131.0,0.0
509,31.0,7.0,19.0,221.0,126.0,3.0,12.0,96.0,2.0
510,27.0,42.0,20.0,189.0,146.0,4.0,25.0,203.0,1.0
511,3.0,16.0,12.0,123.0,41.0,1.0,24.0,251.0,0.0
512,17.0,24.0,13.0,209.0,64.0,0.0,12.0,171.0,2.0
513,19.0,36.0,16.0,117.0,109.0,1.0,23.0,196.0,2.0
514,21.0,29.0,21.0,146.0,154.0,1.0,18.0,217.0,0.0
515,14.0,42.0,17.0,150.0,111.0,5.0,26.0,52.0,0.0
516,30.0,27.0,10.0,144.0,107.0,3.0,20.0,231.0,5.0
517,21.0,24.0,27.0,260.0,137.0,3.0,17.0,205.0,2.0
518,13.0,31.0,16.0,143.0,132.0,3.0,14.0,144.0,1.0
519,24.0,31.0,16.0,126.0,102.0,1.0,23.0,196.0,3.0
520,40.0,7.0,20.0,213.0,115.0,1.0,9.0,108.0,3.0
521,6.0,10.0,15.0,142.0,104.0,5.0,15.0,220.0,2.0
522,10.0,16.0,14.0,86.0,128.0,3.0,19.0,125.0,3.0
523,0.0,24.0,9.0,110.0,54.0,2.0,25.0,255.0,2.0
524,6.0,31.0,12.0,72.0,116.0,4.0,21.0,167.0,3.0
525,28.0,31.0,23.0,186.0,135.0,3.0,26.0,192.0,0.0
526,7.0,14.0,20.0,302.0,90.0,2.0,14.0,185.0,1.0
527,16.0,34.0,22.0,333.0,77.0,5.0,23.0,285.0,1.0
528,6.0,13.0,13.0,130.0,78.0,2.0,12.0,110.0,2.0
529,10.0,30.0,21.0,162.0,123.0,0.0,28.0,369.0,1.0
530,24.0,3.0,22.0,231.0,130.0,0.0,12.0,129.0,1.0
531,42.0,36.0,21.0,173.0,162.0,0.0,26.0,311.0,5.0
532,20.0,7.0,10.0,78.0,153.0,1.0,12.0,119.0,6.0
533,28.0,31.0,28.0,260.0,132.0,4.0,23.0,298.0,0.0
534,7.0,20.0,15.0,338.0,31.0,5.0,13.0,254.0,3.0
535,31.0,21.0,24.0,242.0,163.0,4.0,12.0,167.0,3.0
536,21.0,31.0,10.0,131.0,40.0,3.0,26.0,170.0,1.0
537,20.0,45.0,17.0,145.0,126.0,2.0,21.0,230.0,0.0
538,23.0,7.0,27.0,231.0,245.0,0.0,13.0,126.0,1.0
539,23.0,24.0,24.0,156.0,276.0,3.0,20.0,203.0,3.0
540,37.0,30.0,26.0,196.0,157.0,3.0,11.0,159.0,2.0
541,10.0,41.0,12.0,116.0,83.0,2.0,23.0,239.0,0.0
542,3.0,38.0,11.0,126.0,92.0,1.0,21.0,220.0,0.0
543,27.0,7.0,24.0,138.0,180.0,2.0,12.0,147.0,1.0
544,25.0,27.0,28.0,205.0,218.0,0.0,16.0,260.0,0.0
545,7.0,21.0,21.0,290.0,69.0,2.0,17.0,225.0,1.0
546,25.0,29.0,23.0,212.0,147.0,1.0,24.0,289.0,1.0
547,14.0,37.0,12.0,133.0,134.0,4.0,14.0,245.0,0.0
548,14.0,34.0,17.0,134.0,132.0,1.0,22.0,214.0,2.0
549,20.0,23.0,19.0,286.0,51.0,4.0,18.0,252.0,0.0
550,34.0,31.0,23.0,235.0,140.0,1.0,26.0,386.0,1.0
551,14.0,30.0,16.0,101.0,132.0,1.0,19.0,59.0,0.0
552,26.0,20.0,24.0,285.0,143.0,1.0,16.0,221.0,1.0
553,14.0,17.0,22.0,304.0,121.0,1.0,15.0,225.0,1.0
554,0.88234742349049,32.230408643610815,12.76611802982025,149.53743275002714,141.15601920920838,3.7772715228930243,20.26502503313093,255.4232107828159,3.0101614817973354
555,28.0,20.0,15.0,182.0,74.0,0.0,26.0,306.0,3.0
556,19.0,14.0,16.0,79.0,155.0,4.0,17.0,87.0,5.0
557,3.0,40.0,12.0,116.0,69.0,1.0,28.0,236.0,1.0
558,3.0,34.0,9.0,120.0,60.0,2.0,21.0,170.0,1.0
559,26.0,20.0,27.0,236.0,189.0,0.0,22.0,216.0,0.0
560,26.0,20.0,14.0,140.0,198.0,0.0,23.0,366.0,2.0
561,16.0,6.0,14.0,100.0,150.0,1.0,10.0,90.0,4.0
562,16.0,10.0,17.0,143.0,112.0,1.0,14.0,118.0,3.0
563,3.0,30.0,13.0,131.0,58.0,4.0,21.0,183.0,0.0
564,0.0,34.0,9.0,100.0,45.0,4.0,26.0,134.0,0.0
565,22.0,17.0,17.0,170.0,106.0,0.0,25.0,232.0,0.0
566,20.0,10.0,12.0,131.0,95.0,1.0,12.0,94.0,3.0
567,17.0,6.0,12.0,151.0,84.0,2.0,16.0,155.0,7.0
568,17.0,20.0,21.0,343.0,68.0,2.0,17.0,189.0,0.0
569,28.0,31.0,24.0,170.0,206.0,3.0,24.0,368.0,2.0
570,0.0,37.0,11.0,146.0,54.0,2.0,28.0,208.0,1.0
571,16.0,9.0,12.0,130.0,142.0,2.0,13.0,138.0,4.0
572,34.0,27.0,18.0,218.0,76.0,0.0,15.0,258.0,2.0
573,33.0,20.0,23.0,227.0,153.0,1.0,16.0,175.0,2.0
574,20.0,26.0,19.0,301.0,97.0,4.0,19.0,262.0,1.0
575,16.0,11.0,17.0,163.0,114.0,0.0,17.0,253.0,1.0
576,24.0,24.0,20.0,338.0,29.0,4.0,13.0,138.0,1.0
577,10.0,6.0,20.0,132.0,151.0,3.0,19.0,164.0,4.0
578,3.0,13.0,16.0,150.0,115.0,2.0,17.0,175.0,2.0
579,42.0,17.0,22.0,208.0,129.0,0.0,19.0,208.0,1.0
580,20.0,17.0,15.0,169.0,103.0,0.0,24.0,266.0,3.0
581,24.0,21.0,21.0,192.0,170.0,0.0,13.0,215.0,2.0
582,14.0,24.0,16.0,289.0,81.0,4.0,16.0,219.0,2.0
583,35.0,17.0,19.0,267.0,113.0,0.0,21.0,178.0,1.0
584,28.0,24.0,22.0,285.0,135.0,3.0,17.0,250.0,0.0
585,24.0,14.0,22.0,323.0,106.0,1.0,14.0,267.0,2.0
586,16.0,14.0,24.0,298.0,85.0,2.0,17.0,172.0,1.0
587,10.0,14.0,10.0,140.0,57.0,4.0,26.0,216.0,3.0
588,23.0,30.0,22.0,293.0,88.0,3.0,23.0,317.0,1.0
589,20.0,3.0,18.0,106.0,133.0,2.0,10.0,117.0,4.0
590,9.0,30.0,13.0,178.0,78.0,0.0,21.0,141.0,0.0
591,15.332912895219852,5.856869026373525,17.691617283984808,90.71644039912212,142.380538426232,3.3590786764844793,27.347106498456842,253.1360912483663,4.214659036553064
592,16.792991425243954,27.495292114709347,23.884996486476325,46.648647396133526,92.15823894908704,1.3559918857181432,9.635394137377945,250.31864224788825,2.2008546989043003
593,27.0,14.0,11.0,119.0,98.0,1.0,18.0,211.0,4.0
594,27.0,24.0,16.0,269.0,155.0,0.0,24.0,186.0,1.0
595,23.0,30.0,25.0,283.0,89.0,1.0,20.0,337.0,0.0
596,26.0,17.0,18.0,306.0,141.0,3.0,20.0,307.0,3.0
597,17.0,7.0,20.0,173.0,98.0,0.0,15.0,169.0,1.0
598,3.0,38.0,12.0,135.0,104.0,3.0,24.0,244.0,0.0
599,27.0,21.0,25.0,156.0,162.0,2.0,16.0,172.0,2.0
600,10.0,20.0,20.0,341.0,67.0,3.0,26.0,216.0,1.0
601,20.0,16.0,24.0,261.0,118.0,1.0,13.0,149.0,2.0
602,23.0,27.0,23.0,276.0,119.0,3.0,18.0,256.0,4.0
603,34.0,17.0,23.0,285.0,115.0,2.0,13.0,171.0,1.0
604,27.0,14.0,19.0,286.0,85.0,2.0,6.0,51.0,1.0
605,24.0,22.0,20.0,326.0,56.0,1.0,26.0,270.0,0.0
606,15.732031349046837,25.588147880059996,24.058498960939176,291.03145059605174,81.03741969886322,2.9320027756811884,13.569447217146223,253.1397567738229,0.9373479068236044
607,21.0,13.0,23.0,224.0,110.0,2.0,17.0,218.0,6.0
608,13.0,24.0,15.0,158.0,134.0,0.0,19.0,228.0,2.0
609,30.0,13.0,18.0,236.0,78.0,0.0,12.0,141.0,1.0
610,26.0,13.0,21.0,323.0,68.0,2.0,15.0,245.0,1.0
611,13.0,10.0,19.0,167.0,97.0,0.0,15.0,210.0,2.0
612,14.0,17.0,20.0,287.0,60.0,2.0,19.0,218.0,2.0
613,17.0,24.0,16.0,286.0,52.0,1.0,24.0,211.0,2.0
614,41.0,14.0,23.0,238.0,284.0,3.0,17.0,213.0,4.0
615,35.0,14.0,22.0,316.0,148.0,3.0,13.0,284.0,5.0
616,23.0,24.0,25.0,167.0,199.0,1.0,22.0,287.0,3.0
617,20.0,34.0,22.0,292.0,74.0,1.0,21.0,333.0,0.0
618,23.0,20.0,28.0,373.0,90.0,1.0,14.0,281.0,1.0
619,34.0,28.0,22.0,258.0,122.0,0.0,21.0,216.0,4.0
620,17.0,45.0,22.0,296.0,70.0,5.0,26.0,350.0,2.0
621,15.0,14.0,17.0,196.0,113.0,0.0,17.0,128.0,3.0
622,21.0,16.0,15.0,99.0,123.0,2.0,18.0,120.0,4.0
623,27.264385349367675,10.591528882245012,22.755320702280596,155.41499245706603,96.9526556180823,2.991864045247174,15.38992065383066,306.90660208585933,3.3489644086964727
624,32.0,43.0,18.0,345.0,68.0,1.0,21.0,291.0,4.0
625,17.0,13.0,23.0,134.0,157.0,5.0,8.0,81.0,4.0
626,46.0,45.0,25.0,268.0,113.0,4.0,19.0,179.0,4.0
627,13.0,10.0,20.0,138.0,199.0,0.0,14.0,166.0,0.0
628,31.0,24.0,24.0,219.0,219.0,1.0,19.0,238.0,2.0
629,13.0,31.0,17.0,173.0,104.0,0.0,17.0,177.0,1.0
630,19.0,16.0,15.0,160.0,65.0,0.0,23.0,288.0,2.0
631,17.0,16.0,12.0,143.0,57.0,2.0,21.0,174.0,4.0
632,20.0,7.0,21.0,316.0,91.0,0.0,21.0,288.0,4.0
633,31.0,24.0,27.0,177.0,221.0,1.0,22.0,261.0,2.0
634,20.0,31.0,20.0,288.0,81.0,1.0,25.0,372.0,0.0
635,14.0,34.0,12.0,184.0,39.0,0.0,21.0,70.0,1.0
636,16.0,24.0,20.0,365.0,36.0,2.0,19.0,197.0,3.0
637,27.0,21.0,15.0,198.0,100.0,0.0,24.0,170.0,1.0
638,37.0,35.0,27.0,267.0,137.0,1.0,24.0,333.0,2.0
639,20.0,24.0,24.0,298.0,99.0,3.0,14.0,169.0,1.0
640,27.0,24.0,19.0,315.0,45.0,2.0,21.0,326.0,3.0
641,7.0,27.0,19.0,333.0,57.0,3.0,23.0,191.0,1.0
642,19.0,14.0,18.0,160.0,140.0,0.0,17.0,156.0,0.0
643,43.888875972496145,34.16913991185831,12.848701919040511,347.4204912574755,145.9413113255464,2.1949082779034996,22.406142571002057,266.22565393330683,1.9119350482288118
644,21.007540074839024,47.28121767569176,19.880452327471495,317.7550810747183,225.7148281675486,1.0029780262995884,21.46003023543582,255.54603607234588,2.1330718372239
645,33.26326036741157,16.098230902094222,13.182670494798975,333.2514890582425,122.95401338823682,1.398679530995357,23.868738988980944,398.2265914430333,4.469991724574198
646,38.0,7.0,22.0,427.0,126.0,0.0,16.0,271.0,3.0
647,33.26835312902269,30.517441167043017,29.191451507112195,87.07513024471734,52.90119475786783,1.4340141222130245,24.63862963792409,140.6823282670479,3.792399455333465
648,20.0,26.0,20.0,351.0,71.0,3.0,18.0,254.0,1.0
649,24.0,14.0,25.0,271.0,121.0,0.0,19.0,181.0,1.0
650,27.0,26.0,19.0,374.0,112.0,0.0,27.0,318.0,1.0
651,30.0,14.0,23.0,210.0,132.0,1.0,17.0,164.0,4.0
652,31.0,28.0,22.0,115.0,141.0,0.0,28.0,312.0,1.0
653,34.0,10.0,24.0,206.0,210.0,2.0,16.0,151.0,5.0
654,24.0,33.0,23.0,305.0,40.0,6.0,9.0,18.0,0.0
655,26.0,3.0,21.0,305.0,116.0,2.0,12.0,112.0,2.0
656,10.0,24.0,12.0,150.0,57.0,0.0,22.0,216.0,0.0
657,6.0,23.0,10.0,134.0,30.0,0.0,21.0,166.0,0.0
658,34.0,12.0,23.0,277.0,121.0,3.0,11.0,134.0,2.0
659,23.0,20.0,21.0,295.0,93.0,2.0,23.0,196.0,2.0
660,27.0,10.0,24.0,256.0,100.0,1.0,15.0,289.0,2.0
661,3.0,17.0,11.0,116.0,74.0,0.0,23.0,160.0,1.0
662,30.0,17.0,19.0,285.0,108.0,0.0,14.0,119.0,2.0
663,37.0,13.0,25.0,275.0,224.0,2.0,18.0,169.0,4.0
664,33.0,10.0,17.0,199.0,204.0,0.0,23.0,211.0,5.0
665,29.0,34.0,21.0,332.0,87.0,5.0,14.0,151.0,3.0
666,44.0,13.0,21.0,248.0,165.0,0.0,15.0,170.0,3.0
667,17.0,10.0,14.0,177.0,92.0,0.0,21.0,217.0,2.0
668,41.0,29.0,25.0,140.0,251.0,1.0,23.0,354.0,4.0
669,45.0,7.0,21.0,221.0,167.0,0.0,15.0,180.0,3.0
670,28.0,13.0,21.0,350.0,87.0,3.0,15.0,170.0,5.0
671,30.0,23.0,20.0,328.0,81.0,3.0,11.0,98.0,2.0
672,17.0,12.0,21.0,177.0,111.0,0.0,14.0,176.0,2.0
673,29.0,7.0,26.0,150.0,210.0,1.0,13.0,147.0,2.0
674,16.0,13.0,19.0,152.0,119.0,0.0,15.0,190.0,2.0
675,20.0,13.0,15.0,125.0,150.0,0.0,22.0,326.0,4.0
676,38.0,10.0,27.0,263.0,178.0,2.0,23.0,202.0,3.0
677,27.0,17.0,26.0,280.0,211.0,1.0,21.0,326.0,3.0
678,14.0,7.0,19.0,89.0,190.0,0.0,18.0,143.0,4.0
679,30.0,27.0,22.0,298.0,103.0,2.0,17.0,246.0,1.0
680,27.0,20.0,20.0,331.0,182.0,2.0,18.0,208.0,0.0
681,27.0,26.0,20.0,127.0,154.0,0.0,19.0,213.0,1.0
682,19.0,13.0,17.0,82.0,249.0,0.0,10.0,71.0,2.0
683,20.0,10.0,15.0,74.0,187.0,0.0,11.0,108.0,4.0
684,37.0,15.0,22.0,368.0,142.0,1.0,12.0,190.0,4.0
685,27.0,31.0,28.0,280.0,142.0,1.0,21.0,275.0,3.0
686,43.0,23.0,25.0,219.0,178.0,0.0,20.0,339.0,6.0
687,16.0,9.0,19.0,102.0,227.0,0.0,18.0,195.0,3.0
688,14.0,7.0,16.0,62.0,183.0,0.0,20.0,256.0,7.0
689,29.0,20.0,20.0,173.0,155.0,0.0,16.0,240.0,3.0
690,21.0,31.0,31.0,286.0,168.0,4.0,20.0,145.0,0.0
691,21.0,17.0,19.0,140.0,128.0,0.0,19.0,233.0,4.0
692,38.0,31.0,30.0,331.0,157.0,0.0,17.0,362.0,0.0
693,28.0,37.0,18.0,192.0,129.0,0.0,21.0,242.0,3.0
694,37.0,31.0,28.0,370.0,123.0,1.0,16.0,307.0,1.0
695,34.0,21.0,21.0,137.0,194.0,0.0,21.0,244.0,3.0
696,17.0,7.0,14.0,113.0,95.0,0.0,14.0,205.0,3.0
697,23.0,10.0,21.0,123.0,170.0,0.0,13.0,144.0,3.0
698,27.0,36.0,20.0,304.0,74.0,3.0,20.0,251.0,2.0
699,35.0,9.0,22.0,99.0,252.0,0.0,21.0,257.0,4.0
700,30.0,10.0,18.0,202.0,127.0,0.0,14.0,162.0,3.0
701,19.0,49.0,25.0,286.0,119.0,5.0,25.0,323.0,1.0
702,30.829457865692945,42.85249934978044,13.354258912038489,283.8974345869516,141.93113570664562,2.9097609310211614,19.977788047129636,20.035255663976955,0.7412887182278665
703,42.0,3.0,27.0,244.0,288.0,0.0,16.0,188.0,5.0
704,23.0,3.0,19.0,149.0,117.0,0.0,12.0,121.0,3.0
705,29.0,15.0,17.0,91.0,202.0,0.0,18.0,222.0,2.0
706,27.0,28.0,17.0,375.0,67.0,3.0,29.0,213.0,2.0
707,37.0,24.0,18.0,390.0,104.0,1.0,23.0,208.0,1.0
708,24.0,9.0,15.0,71.0,116.0,0.0,18.0,226.0,2.0
709,6.0,13.0,14.0,88.0,126.0,0.0,23.0,187.0,3.0
710,30.0,3.0,13.0,115.0,118.0,0.0,15.0,140.0,4.0
711,32.0,31.0,31.0,418.0,70.0,3.0,13.0,271.0,4.0
712,30.0,35.0,19.0,297.0,115.0,3.0,18.0,191.0,2.0
713,13.0,16.0,11.0,101.0,57.0,0.0,17.0,167.0,2.0
714,3.0,13.0,8.0,124.0,28.0,0.0,17.0,144.0,2.0
715,29.0,38.0,23.0,356.0,108.0,3.0,17.0,336.0,4.0
716,10.0,3.0,14.0,127.0,111.0,0.0,15.0,201.0,4.0
717,41.0,3.0,28.0,270.0,164.0,0.0,16.0,163.0,2.0
718,45.0,3.0,28.0,302.0,93.0,1.0,15.0,102.0,4.0
719,29.0,28.0,26.0,285.0,166.0,2.0,18.0,260.0,2.0
720,28.0,28.0,25.0,295.0,72.0,6.0,8.0,51.0,3.0
721,28.0,42.0,23.0,329.0,124.0,6.0,17.0,287.0,3.0
722,26.0,20.0,28.0,284.0,172.0,1.0,19.0,196.0,2.0
723,27.0,13.0,17.0,165.0,124.0,0.0,15.0,167.0,3.0
724,24.0,34.0,25.0,339.0,100.0,2.0,23.0,149.0,0.0
725,26.0,10.0,23.0,110.0,184.0,0.0,14.0,84.0,4.0
726,28.0,14.0,23.0,200.0,136.0,0.0,20.0,239.0,3.0
727,47.0,3.0,24.0,167.0,206.0,0.0,11.0,120.0,5.0
728,27.0,34.0,24.0,333.0,81.0,2.0,22.0,268.0,1.0
729,27.0,28.0,24.0,318.0,118.0,1.0,16.0,239.0,3.0
730,30.0,45.0,30.0,398.0,88.0,2.0,28.0,272.0,0.0
731,26.0,29.0,26.0,297.0,106.0,2.0,26.0,250.0,1.0
732,17.0,24.0,23.0,334.0,74.0,3.0,23.0,257.0,2.0
733,21.0,27.0,25.0,304.0,63.0,6.0,21.0,176.0,3.0
734,10.430714569312812,26.853143057094453,36.48140029473591,318.9098949224042,150.93057787952347,0.07056167465638519,19.420513823708294,249.20333872236483,3.171407251118488
735,42.0,31.0,23.0,316.0,113.0,0.0,19.0,246.0,3.0
736,27.0,37.0,30.0,413.0,47.0,2.0,24.0,232.0,0.0
737,27.0,10.0,23.0,296.0,79.0,1.0,20.0,105.0,3.0
738,38.0,14.0,25.0,171.0,273.0,0.0,12.0,109.0,2.0
739,27.0,24.0,25.0,403.0,81.0,3.0,19.0,222.0,4.0
740,43.92718490920994,29.22535404613327,31.628949423150814,397.5912267768671,141.216135670532,5.5216491017189915,26.624723570261658,326.0694221152376,2.1813867340701916
741,28.0,21.0,25.0,309.0,113.0,2.0,24.0,351.0,4.0
742,23.0,16.0,24.0,302.0,91.0,2.0,22.0,242.0,3.0
743,27.0,7.0,24.0,367.0,118.0,2.0,22.0,350.0,4.0
